id,employee_id,employee_name,designation,salary,retirement,other_benefits,total_benefits,total_compensation
40521,53436,Susan Winters,Patient Care Assistant,59680.35,12020.95,4855.56,28149.42,90072.97
40522,53489,Matthew Smith,Patient Care Assistant,21626.94,4073.68,2800.82,10794.83,46112.11
40523,53841,Nicole Clay,Patient Care Assistant,64591.51,12612.95,8112.33,33165.07,133242.68
40524,53848,William Young,Patient Care Assistant,3854.85,0.0,312.82,1425.22,5465.71
40525,53973,Tonya Cardenas,Patient Care Assistant,54377.77,10672.58,4815.61,28406.36,82886.09
40526,54006,Mark Montgomery,Patient Care Assistant,2652.8,0.0,205.38,970.9,3623.7
40527,54029,Mark Randolph,Patient Care Assistant,4300.44,0.0,334.93,1575.92,5902.06
40528,54052,Kelly Obrien,Patient Care Assistant,68391.0,14640.04,6788.83,34347.11,117331.94
40529,54068,Brian Rodriguez,Patient Care Assistant,21279.4,0.0,1720.44,7861.09,31029.2
40530,54109,Troy Fisher,Patient Care Assistant,44249.3,7934.5,5155.78,25042.65,89587.49
40531,54195,Thomas Brooks,Patient Care Assistant,49051.47,9772.94,4363.54,25789.34,78579.51
40532,54247,Bradley Moore,Patient Care Assistant,17502.27,0.0,1477.15,6527.82,25607.54
40533,54313,Patrick Garcia,Patient Care Assistant,45249.72,10934.09,4684.26,28534.21,87100.66
40534,54349,Jessica Pacheco,Patient Care Assistant,17906.4,0.0,1423.27,6590.57,24974.33
40535,54378,Kevin Weber,Patient Care Assistant,48946.2,11957.67,4633.56,29509.47,87040.14
40536,54435,Tonya Smith,Patient Care Assistant,5471.4,0.0,423.59,2002.48,7473.88
40537,54457,Craig Branch,Patient Care Assistant,54365.42,10925.86,4888.83,28729.95,89548.93
40538,54546,Danielle Lopez,Patient Care Assistant,7557.79,0.0,593.27,2774.24,10437.29
40539,54590,Frederick Campbell,Patient Care Assistant,56357.39,11323.68,4581.24,26550.15,85001.33
40540,54645,Nathan Bates,Patient Care Assistant,35462.0,6518.82,4154.69,17371.86,69754.29
40541,54677,Larry Jackson,Patient Care Assistant,35462.0,6518.82,3139.02,16356.19,57650.47
40542,54744,Nicholas Miller,Patient Care Assistant,53752.15,11306.21,5060.27,29136.04,91028.58
40543,54774,Kathryn Smith,Patient Care Assistant,68391.0,13872.51,8285.43,35076.18,137005.33
40544,54797,Maria Lee,Patient Care Assistant,47260.77,10156.8,4121.37,25773.02,77148.05
40545,54857,Daniel Smith,Patient Care Assistant,1658.0,0.0,128.36,606.81,2264.81
40546,54968,Dr. John Novak,Patient Care Assistant,1823.8,0.0,141.2,667.5,2491.3
40547,55127,Joseph Dickerson,Patient Care Assistant,54965.77,11768.2,5060.11,27210.7,88312.95
40548,55296,Gail Fox,Patient Care Assistant,11408.56,0.0,950.67,4105.47,16384.93
40549,55356,Stephanie Robertson,Patient Care Assistant,4797.84,0.0,391.13,1775.65,6827.71
40550,55509,Sheila Snyder,Patient Care Assistant,6612.0,0.0,511.91,2330.03,8942.03
40551,55592,William Haley,Patient Care Assistant,13927.21,0.0,1104.93,5123.94,19395.91
40552,55773,Troy Pitts,Patient Care Assistant,61040.54,11968.14,5413.98,28911.96,94580.46
40553,55825,Tara Pace,Patient Care Assistant,54378.01,11714.84,5209.22,29842.3,93337.26
40554,55948,Nichole Good,Patient Care Assistant,48805.36,11020.85,4551.94,28374.41,85086.77
40555,56042,Charles Young,Patient Care Assistant,60127.11,12595.43,5757.07,29709.79,99960.97
40556,56121,Teresa James,Patient Care Assistant,68391.0,13550.11,5685.22,32153.57,102255.06
40557,56179,Alexis Moore,Patient Care Assistant,49880.19,11307.37,4729.99,28787.84,87828.88
40558,56508,Judith Rogers,Patient Care Assistant,2155.4,0.0,166.87,788.86,2944.26
40559,56525,Scott Rogers,Patient Care Assistant,49709.1,12124.44,6934.93,31977.62,119793.59
40560,56606,Aaron Davidson,Patient Care Assistant,61140.31,13215.21,5648.37,30412.25,102371.39
40561,5661,Julie Avery,Patient Care Assistant,32929.0,6436.84,4735.81,17392.54,75739.64
40562,56683,Johnny Barnes,Patient Care Assistant,3440.35,0.0,278.67,1271.46,4870.93
40563,56719,Jermaine Alvarado,Patient Care Assistant,2134.68,0.0,166.29,782.3,2930.24
40564,56773,Elizabeth Estes,Patient Care Assistant,68391.0,14409.8,7897.74,35225.79,135331.4
40565,56804,Valerie Nash,Patient Care Assistant,11357.3,0.0,897.22,897.22,12254.52
40566,56903,Nancy Gilmore,Patient Care Assistant,3896.3,0.0,309.35,1433.72,5429.47
40567,56929,Dakota Carter,Patient Care Assistant,20984.08,0.0,1764.62,7820.05,30612.85
40568,56930,Amy Schultz,Patient Care Assistant,4746.03,0.0,367.44,1737.02,6483.05
40569,579,Stacy Skinner,Patient Care Assistant,68391.0,14687.45,7259.06,34864.75,126885.84
40570,5797,Derek Burke,Patient Care Assistant,68391.01,14002.62,5951.12,32871.98,105252.89
40571,5822,Edward Newman,Patient Care Assistant,47502.0,8431.21,5886.52,27235.97,101220.84
40572,5965,Paul Hodges,Patient Care Assistant,68391.0,13550.11,6545.45,33013.8,114004.17
40573,5981,Paul Rodriguez,Patient Care Assistant,60714.1,12262.31,5175.72,28906.2,97840.01
40574,5991,Elizabeth Hancock,Patient Care Assistant,54133.07,11648.62,5065.67,29574.34,91252.13
40575,6268,Matthew Vega,Patient Care Assistant,34113.35,2829.19,3007.93,15681.3,54206.8
40576,6311,Natalie Galloway,Patient Care Assistant,37925.69,7696.62,3615.2,18475.52,62150.61
40577,6562,Brandon Schneider,Patient Care Assistant,49393.1,11155.87,4245.53,28319.64,81074.35
40578,6737,Kathryn Beard,Patient Care Assistant,248.7,0.0,19.77,91.54,346.87
40579,6806,Kimberly Lynch,Patient Care Assistant,36918.47,6786.55,3827.55,17587.56,64406.33
40580,6837,Edward Hoover,Patient Care Assistant,68391.0,13527.39,5780.76,32226.39,102537.64
40581,7060,Mark Mendoza,Patient Care Assistant,0.0,0.0,184.08,191.67,2597.99
40582,713,Yvette Schneider,Patient Care Assistant,19440.06,0.0,1693.48,1693.48,23129.95
40583,7230,Stephanie Tucker,Patient Care Assistant,32929.0,6195.28,4397,16812.17,70913.99
40584,728,Paul Rasmussen,Patient Care Assistant,49357.5,11147.75,4854.52,28920.51,89629.74
40585,731,Daniel King,Patient Care Assistant,60459.56,12800.77,5722.88,29943.73,99882.06
40586,7365,Mike Mendoza,Patient Care Assistant,2763.26,0.0,214.35,1011.76,3780.54
40587,737,Todd Smith,Patient Care Assistant,47593.83,11545.19,5497.28,29947.74,98956.77
40588,7383,Molly Stone,Patient Care Assistant,14238.08,0.0,1198.58,5307.29,20788.87
40589,7388,George Escobar,Patient Care Assistant,68391.0,13742.3,7231.24,33891.78,125560.6
40590,7448,Heather Smith DDS,Patient Care Assistant,10269.27,0.0,856.59,3768.16,14832.31
40591,7513,Barbara Smith,Patient Care Assistant,43181.37,10541.44,4107.55,25581.66,76811.71
40592,757,Nicholas Robinson,Patient Care Assistant,2155.4,0.0,173.04,795.03,3029.99
40593,758,Donald Becker,Patient Care Assistant,9036.1,0.0,716.51,3324.08,12578.97
40594,7623,Brittany Parker,Patient Care Assistant,16580.0,4118.49,2017.81,10920.84,36624.05
40595,7794,Spencer Bradley,Patient Care Assistant,54378.0,10985.48,5327.35,29231.07,97468.35
40596,7876,Calvin Williams,Patient Care Assistant,2974.04,0.0,231.45,1089.67,4079.25
40597,7883,Renee Smith,Patient Care Assistant,49785.97,11222.4,4875.86,28665.14,89471.97
40598,793,Lisa Duncan,Patient Care Assistant,60324.34,11814.0,5600.39,28808.94,96837.15
40599,8021,Brian Weaver,Patient Care Assistant,6186.42,0.0,512.56,2297.79,8895.35
40600,8116,Carrie Steele,Patient Care Assistant,58999.3,11796.86,4915.27,27856.39,90535.79
40601,8141,Gregg Ball,Patient Care Assistant,21137.94,5246.43,1766.54,12548.55,34621.62
40602,8145,Katelyn Reyes,Patient Care Assistant,68391.0,14480.7,7795.72,35194.66,130952.72
40603,8221,Allison Rodgers,Patient Care Assistant,9454.14,0.0,796,796,10872
40604,8247,Richard Brown,Patient Care Assistant,67536.17,13388.05,5929.9,32074.72,107311.8
40605,8249,Shawn Gomez,Patient Care Assistant,19593.63,0.0,1533.15,7187.33,26990.3
40606,8258,Breanna Huff,Patient Care Assistant,11523.1,0.0,914.71,4239.96,16054.78
40607,8399,Sheila Knight,Patient Care Assistant,2984.4,0.0,251.33,1112.54,4358.88
40608,8427,Jacqueline Maddox,Patient Care Assistant,18403.8,0.0,1438.71,6749.54,25153.34
40609,8487,Michael Johnson,Patient Care Assistant,67546.6,14436.24,9242.28,36437.25,147667.46
40610,858,Steven Anderson,Patient Care Assistant,3336.73,0.0,270.9,1233.79,4733
40611,863,Benjamin Davidson,Patient Care Assistant,9668.22,0.0,768.7,3558.68,13465.58
40612,8719,Dr. Thomas Weber IV,Patient Care Assistant,15145.85,3136.69,1168.43,8271.5,23691.4
40613,8745,Tiffany Robertson,Patient Care Assistant,17181.04,0.0,1392,1392,19012.28
40614,8778,Dominique Perry,Patient Care Assistant,14134.46,0.0,1193.41,5272.23,20686.97
40615,8808,Brittney Perez,Patient Care Assistant,45249.8,10229.29,4314.39,27461.93,84456.76
40616,8841,Nathan Carr MD,Patient Care Assistant,60815.76,12904.87,5271.23,29663.48,96848.72
40617,8906,Kara Davis,Patient Care Assistant,46857.0,7005.65,5238.19,25162.08,91106.91
40618,8928,Connor Hampton,Patient Care Assistant,47301.9,7597.8,4723.35,25239.4,84332.4
40619,8946,Andrea Church,Patient Care Assistant,28787.04,1676.62,2421.95,12405.72,43362.46
40620,8993,Teresa Wright MD,Patient Care Assistant,51076.2,11555.4,4510.24,28983.88,85078.04
40621,9,Dakota Elliott,Patient Care Assistant,10207.07,0.0,865.62,3811.1,14915.56
40622,9174,Cynthia Turner,Patient Care Assistant,21108.41,0.0,1679.4,7770.71,29462.78
40623,922,Rachel Bell,Patient Care Assistant,16984.16,0.0,1428.66,6329.81,24783.25
40624,9259,Robert Ramirez,Patient Care Assistant,31632.92,5861.78,2745.14,17605.86,51347.55
40625,9377,Anna Brown,Patient Care Assistant,23881.88,345.49,1868.2,8953.89,33084.47
40626,943,Jared Velasquez,Patient Care Assistant,30382.86,1940.77,2747.47,13455.9,48943.79
40627,9476,Darryl Bowen,Patient Care Assistant,54378.0,11659.57,5080.98,29658.79,91383.6
40628,9524,Paul Tate,Patient Care Assistant,6082.8,0.0,488.26,2243.6,8550.17
40629,9552,Danny Larson,Patient Care Assistant,68391.0,14773.91,7908.71,35600.86,135845.24
40630,9589,Robert Gay,Patient Care Assistant,19398.6,0.0,1543.94,7141.85,27084.33
40631,9696,Rhonda Vincent,Patient Care Assistant,44747.54,10971.09,4092.8,26370.05,77470.55
40632,9719,Cassie Stewart,Patient Care Assistant,16580.0,4115.2,1991.12,10890.86,36235.42
40633,9725,Joyce Wood,Patient Care Assistant,17139.58,0.0,1450.77,6396.79,25135.79
40634,9826,Jessica Black,Patient Care Assistant,62975.77,13100.63,6583.83,31579.83,111969.76
40635,9827,Andrew Hunt,Patient Care Assistant,51317.35,11858.2,5826.9,30603.35,103684.45
40636,9975,Norman Rhodes,Patient Care Assistant,2652.8,0.0,206.4,971.92,3637.98
40637,10147,Julia Yoder,Psychiatric Technician,63699.6,13393.83,5750.75,31871.44,103067.73
40638,11379,Cynthia Hall,Psychiatric Technician,69426.4,13886.54,6375.83,32398.77,109703.1
40639,11478,Gabriela Robinson,Psychiatric Technician,58219.09,11540.67,5123.86,26841.77,89324.62
40640,13891,William Miles,Psychiatric Technician,73899.03,14631.25,5757.53,33307.02,109092.9
40641,14231,Amanda Underwood,Psychiatric Technician,62627.58,12452.93,5230.28,30311.99,94948.25
40642,14375,Thomas Brown,Psychiatric Technician,59345.2,12173.72,5265.89,29899.25,94983.1
40643,17631,Dorothy Washington,Psychiatric Technician,67760.28,14339.84,6957.45,33142.49,110525.55
40644,17927,Ronald Fischer,Psychiatric Technician,73732.43,14619.03,6064.19,33572.34,107957.98
40645,2147,Ruth Barnett,Psychiatric Technician,72929.46,14470.32,5999.67,33218.74,106787.7
40646,21648,Shannon Hendrix,Psychiatric Technician,73899.0,14521.06,6104.7,33544,107443
40647,21749,Valerie Ochoa,Psychiatric Technician,68259.76,14644.86,6615.6,33192.92,116556.1
40648,23844,Ashley Harrison,Psychiatric Technician,73899.03,14521.06,6669.04,34108.34,108246.87
40649,2572,John Valdez,Psychiatric Technician,65757.81,13960.51,6156.65,31612.24,106082.07
40650,27369,Christy Sullivan,Psychiatric Technician,10948.0,2011.12,1958.28,5883.21,30732.21
40651,31748,Kristen Watts,Psychiatric Technician,68955.63,13734.04,5992.7,31780.84,107259.11
40652,3310,Stephen Pratt,Psychiatric Technician,71983.1,15243.19,6866.23,34692.74,118084.58
40653,35731,Mark Matthews,Psychiatric Technician,47948.82,9661.85,3967.46,22011.21,74488.88
40654,38934,Keith Johnson,Psychiatric Technician,73309.86,15789.86,6580.52,35185.64,117924.84
40655,40251,Shari Miller,Psychiatric Technician,0.0,0.0,420.7,420.7,5920.02
40656,42928,Megan Kirk,Psychiatric Technician,73881.89,15867.92,6875,35658.18,119221.04
40657,43039,Karen Harvey,Psychiatric Technician,66351.04,13253.3,5794.15,30646.24,100469.74
40658,43829,Katie Watson,Psychiatric Technician,54319.56,11509.14,5168.05,26172.75,88128.57
40659,45411,Nancy Martinez,Psychiatric Technician,71429.21,15404.18,6680.76,34571.44,115675.51
40660,46180,Robert Brown,Psychiatric Technician,62938.0,13361.92,6269.53,30633.61,106498.86
40661,49741,David Moore,Psychiatric Technician,24772.0,5621.4,2174.12,13058.51,39931.92
40662,50036,Tara Jackson,Psychiatric Technician,73899.0,15489.01,6678.57,35085.82,116162.12
40663,50855,Eric Williamson,Psychiatric Technician,18372.46,3444.75,2156.55,8812.98,35319.58
40664,52214,Carl Cruz,Psychiatric Technician,58869.72,11592.97,4874.01,28190.35,88171.62
40665,53884,Roy Martin,Psychiatric Technician,71298.85,14106.35,6105.87,32675.94,110846.83
40666,56057,Mark Woods,Psychiatric Technician,73899.0,14648.43,6153.28,33719.95,108266.95
40667,56446,Tamara Wilson,Psychiatric Technician,42226.13,8501.31,3981.42,19864.25,67611.81
40668,5729,Deborah Johnson,Psychiatric Technician,50552.2,10087.4,4179.65,24859.64,75912.99
40669,7862,James Sandoval,Psychiatric Technician,69570.11,14719.17,6660.01,33540.69,117466.01
40670,8452,Shelly Doyle,Psychiatric Technician,73899.01,14648.43,5933.34,33500.01,108297.02
40671,9736,Christian Ibarra,Psychiatric Technician,22316.11,4425.94,2114.83,10441.84,35920.98
40672,3375,Desiree Bell,Senior Psychiatric Orderly,76869.07,15350.21,484.59,28753.04,106873.91
40673,119,Sue Cantrell,Surgical Procedures Technician,74587.59,14784.11,7364.67,35060.03,125046.18
40674,25638,Bryan Lopez,Surgical Procedures Technician,74628.0,14800.96,7738.45,35457.65,133472.55
40675,26949,Steven Poole,Surgical Procedures Technician,5599.73,1281.13,566.42,3025.75,10346.76
40676,29867,Nathan Blankenship,Surgical Procedures Technician,53630.64,10836.52,4706.93,24827,82470.77
40677,34652,Donna Rivera,Surgical Procedures Technician,74144.3,14913.46,7047.07,34795.04,127069.26
40678,36576,Greg Garcia,Surgical Procedures Technician,29100.36,5742.39,3234.89,14415.51,54605.69
40679,39249,Monica Vasquez,Surgical Procedures Technician,68582.18,13528.53,6083.84,32534.08,108048.45
40680,39547,James Jenkins,Surgical Procedures Technician,74140.88,15537.41,7295.67,35667,125817.63
40681,39774,Charles Lewis,Surgical Procedures Technician,72671.81,14259.65,6414.74,33254.01,112030.87
40682,40115,Krista Cameron,Surgical Procedures Technician,64268.85,13329.75,5737.29,30192.1,99518.69
40683,41845,Terri Lawson,Surgical Procedures Technician,67100.25,13288.82,5895.74,30799.74,103515.26
40684,45111,Patrick Hansen,Surgical Procedures Technician,66451.5,13168.78,5830.16,31900.74,104244.83
40685,48319,Heidi Daniels,Surgical Procedures Technician,41751.21,8296.24,3579.52,19996.02,63915.37
40686,51154,James Buchanan,Surgical Procedures Technician,65311.94,13352.77,6175.89,31174.52,107846.44
40687,56033,Christopher Henderson,Surgical Procedures Technician,66925.7,14206.92,6242.97,32605.06,110051.65
40688,56758,Laura Gallagher,Surgical Procedures Technician,65463.11,12870.79,5309.42,29779.3,96066.71
40689,10091,Cheyenne Lang,Licensed Vocational Nurse,55636.98,11708.27,5009.58,26482.97,88495.85
40690,10125,Annette Harris,Licensed Vocational Nurse,13227.8,0.0,1117.27,3940.14,18082.68
40691,10150,Krystal Pittman,Licensed Vocational Nurse,58354.13,11644.89,6387.32,28274.22,106667.66
40692,10332,Jared Cooper,Licensed Vocational Nurse,17249.39,0.0,1444.98,5126.07,23790.19
40693,10462,Shawn Jenkins,Licensed Vocational Nurse,71792.64,14234.75,7380.63,34216.06,127829.27
40694,10629,Chase Crosby,Licensed Vocational Nurse,73602.0,15475.96,6945.02,35339.22,120053.56
40695,10784,Shawn Doyle,Licensed Vocational Nurse,73602.01,14454.08,6786.12,34158.44,116861.43
40696,10880,Amy Cummings,Licensed Vocational Nurse,67082.79,14157.04,5550.32,31481.39,105260.49
40697,10892,Derek Hughes,Licensed Vocational Nurse,73539.7,14754.72,6184.74,33846.76,109203.91
40698,10910,Daniel Mueller,Licensed Vocational Nurse,59286.79,12464.26,5293.01,30385.46,96373.53
40699,11147,Barry Miller,Licensed Vocational Nurse,73602.0,15725.21,6747.19,35390.64,120684.74
40700,11244,Jessica Carter,Licensed Vocational Nurse,12555.2,0.0,972.02,3651.35,16206.55
40701,11271,Susan Flores,Licensed Vocational Nurse,47883.89,10445.69,4162.15,23012.17,76165.51
40702,11738,Andre Garner,Licensed Vocational Nurse,24325.7,0.0,1885.37,7076.59,31429.2
40703,11896,Richard Walton,Licensed Vocational Nurse,5156.6,0.0,410.34,1510.78,6810.9
40704,12200,Lisa Rodriguez,Licensed Vocational Nurse,55218.95,11741.26,5072.18,26505.17,90233.3
40705,12504,Nicholas Bush,Licensed Vocational Nurse,33195.9,6076.95,2850.61,14753.93,49661.55
40706,12562,Mercedes Gutierrez,Licensed Vocational Nurse,10425.3,0.0,807.12,3031.93,13457.23
40707,12699,Martha Hull,Licensed Vocational Nurse,73602.0,15451.13,6946.96,35316.33,123139.2
40708,13436,Frank Pollard,Licensed Vocational Nurse,29251.68,5372.38,2464.84,12971.32,42473.44
40709,14076,Eric Pitts,Licensed Vocational Nurse,25433.34,0.0,2116.37,7364.41,34700.67
40710,14342,Jason Carr,Licensed Vocational Nurse,0.0,0.0,15.51,15.51,218.26
40711,1482,Michael Burke,Licensed Vocational Nurse,2466.2,0.0,206.22,732.52,3396.06
40712,14883,Jonathan Wang,Licensed Vocational Nurse,54322.89,11391.88,6011.65,27987.22,102669.65
40713,14981,Kelsey Gross,Licensed Vocational Nurse,73602.02,15549.4,6655.77,35123.41,119010.18
40714,15110,Virginia Collins,Licensed Vocational Nurse,50030.62,10134.2,4883.81,23799.13,83146.97
40715,15360,Larry Carpenter,Licensed Vocational Nurse,73602.02,14590.06,6138.08,33646.38,108146.4
40716,15568,Melissa Osborne,Licensed Vocational Nurse,64850.54,13782.62,6404.61,31569.46,109193.27
40717,158,Danielle Perkins,Licensed Vocational Nurse,26932.03,0.0,2287.29,8034.71,37578.67
40718,15873,Michael Mullen,Licensed Vocational Nurse,73602.02,14856.64,6037.78,33812.67,109666.13
40719,15997,Katie Huynh,Licensed Vocational Nurse,73602.0,15829.23,8265.6,37013.07,141527.52
40720,16239,Brooke Livingston,Licensed Vocational Nurse,73589.41,14730.3,8652.32,36298.65,142574.39
40721,16661,Patricia Smith,Licensed Vocational Nurse,65142.89,12902.36,6340.96,30676.86,107862.57
40722,17141,Kim Bird,Licensed Vocational Nurse,55486.0,10707.16,4839.14,26167.97,86251.74
40723,17323,Colton Riley,Licensed Vocational Nurse,16058.33,0.0,1375.52,4802.44,22569.39
40724,17969,Tracy Johnson,Licensed Vocational Nurse,64819.21,13856.81,6135.22,31368.75,105979.18
40725,17982,Laura West,Licensed Vocational Nurse,73602.0,15238.98,9075.19,37232.41,151994.9
40726,18127,Anthony Hopkins,Licensed Vocational Nurse,73602.0,15391.28,8631.84,36941.36,143007.89
40727,18286,Ashley Dennis,Licensed Vocational Nurse,73238.78,14386.68,5972.96,33214.14,106710.2
40728,18332,Lindsey Tanner,Licensed Vocational Nurse,73602.0,15792.33,7698.25,36408.82,130657.71
40729,18394,Derek Miller,Licensed Vocational Nurse,5135.59,0.0,397.6,1493.55,6629.14
40730,18403,James Rodriguez,Licensed Vocational Nurse,22279.88,0.0,1805.28,6559.92,29877.87
40731,18523,Craig Davis,Licensed Vocational Nurse,41833.97,8659.75,4109.37,21584.51,72480.84
40732,1872,Robert Carpenter,Licensed Vocational Nurse,56394.47,11329.09,4632.53,25859.69,82454.16
40733,18792,Jeffrey Walker,Licensed Vocational Nurse,64926.8,13533.09,5864.77,32316.11,105229.88
40734,19099,Pamela Gomez,Licensed Vocational Nurse,68664.89,13611.0,5768.81,32248.71,103724.09
40735,19172,Ryan Cline,Licensed Vocational Nurse,73116.77,15542.31,8327.3,36702.69,138864.35
40736,19743,Colleen Archer,Licensed Vocational Nurse,308.28,0.0,25.6,91.39,422.09
40737,1985,Tyler Phillips,Licensed Vocational Nurse,9864.8,0.0,773.45,2878.65,12869.03
40738,20087,Taylor Grant,Licensed Vocational Nurse,25474.74,0.0,2111.55,7547.98,34821.95
40739,2025,Scott James,Licensed Vocational Nurse,73602.0,14454.07,7310.41,21764.48,111043.93
40740,20407,Virginia Young,Licensed Vocational Nurse,18160.2,0.0,1407.35,5282.83,23460.97
40741,20577,Matthew Martinez,Licensed Vocational Nurse,73587.69,15829.26,7410.27,36155.26,126845.74
40742,20950,Adam Norman,Licensed Vocational Nurse,73472.17,14557.66,6651.72,34104.84,115193.37
40743,20981,Jeanette Whitaker,Licensed Vocational Nurse,16786.98,0.0,1446.11,5028.52,23707.34
40744,21326,Matthew Miller,Licensed Vocational Nurse,73602.01,14581.51,7255.18,34754.93,123395.33
40745,21604,Dennis Galloway,Licensed Vocational Nurse,9192.2,0.0,711.66,2673.32,11865.52
40746,21764,Leslie Boone,Licensed Vocational Nurse,73602.0,14590.06,6130.65,33638.95,108164.66
40747,21852,Peter Hensley,Licensed Vocational Nurse,67616.33,14204.72,8160.7,35248.68,137560.94
40748,22532,Robert Woods,Licensed Vocational Nurse,65106.43,13901.19,7876.03,33204.37,132495.2
40749,22610,Christopher Hayden,Licensed Vocational Nurse,73594.51,15618.26,8397.39,36932.58,139981.4
40750,22626,Daniel Hughes,Licensed Vocational Nurse,28748.43,0.0,2566.74,8457.69,41611.06
40751,22713,Sally Rivera,Licensed Vocational Nurse,73602.01,14481.87,7112.35,34512.46,121344.92
40752,23339,Amy Cross,Licensed Vocational Nurse,73602.0,14769.99,6125.97,33814.2,114479.05
40753,23653,William Douglas,Licensed Vocational Nurse,71558.52,15378.7,6718.38,34656.67,116372.24
40754,23721,Jennifer Fletcher,Licensed Vocational Nurse,9864.8,0.0,763.74,2868.94,12733.74
40755,23818,Christopher Morris,Licensed Vocational Nurse,4455.98,0.0,354.19,1305.11,5879.91
40756,23836,Paul Hill,Licensed Vocational Nurse,14477.1,0.0,1120.82,4063.3,18540.4
40757,24336,Michele Wright,Licensed Vocational Nurse,63664.2,12827.0,6225.85,31971.1,112576.61
40758,24405,Donna Ortiz,Licensed Vocational Nurse,73056.84,14337.87,7626.07,34786.49,130207.98
40759,24424,Gail Silva,Licensed Vocational Nurse,5132.37,942.83,423.11,2266.75,7444.3
40760,24603,Ryan Greene,Licensed Vocational Nurse,62084.67,12295.12,5344.18,28536.08,92823.45
40761,24728,Kendra Deleon,Licensed Vocational Nurse,70208.73,15045.56,6366.34,34284.58,114578.91
40762,24831,Tracy Turner,Licensed Vocational Nurse,71148.6,15200.71,6778.46,34466.8,116822.89
40763,24936,Aaron Barnes,Licensed Vocational Nurse,10201.1,0.0,852.96,3029.93,14047.3
40764,24991,Adam Burns,Licensed Vocational Nurse,54698.22,10803.2,4747.31,26067.69,84797
40765,25022,Katie Brewer,Licensed Vocational Nurse,73602.0,14445.59,7658.96,35022.79,131858.39
40766,25759,Jeffery Dominguez,Licensed Vocational Nurse,73329.4,14522.88,6246.33,33639.61,109259.81
40767,25914,Walter Porter,Licensed Vocational Nurse,71693.88,14381.64,6159.72,33124.68,108336.21
40768,26031,Laurie Perez,Licensed Vocational Nurse,5630.63,1034.26,445.28,1785.51,7424.33
40769,26935,Teresa Bautista,Licensed Vocational Nurse,72024.0,14411.62,6576.64,33629.54,113777.6
40770,27372,Tanya Jackson,Licensed Vocational Nurse,69549.81,13917.62,6641.17,32765.81,113583.96
40771,27548,Mary Richard,Licensed Vocational Nurse,56352.9,11930.87,4694.14,27886.37,92772.49
40772,27759,Peter Baker,Licensed Vocational Nurse,68405.23,13370.2,6119.47,31495.79,106424.59
40773,28051,Keith Ruiz,Licensed Vocational Nurse,39208.35,8211.66,3723.85,19660.14,65609.18
40774,28444,Alan Wallace,Licensed Vocational Nurse,14023.4,0.0,1129.7,4048.27,18640.05
40775,28459,Patrick Ho,Licensed Vocational Nurse,67712.8,14411.53,6264.68,33498.76,111419.77
40776,28779,Kelly Reyes MD,Licensed Vocational Nurse,5815.19,0.0,460.71,1701.7,7652.51
40777,2895,Courtney Ramirez,Licensed Vocational Nurse,18832.0,3429.28,1655.06,8911.97,29296.73
40778,29428,Elizabeth Brown,Licensed Vocational Nurse,0.0,0.0,742.61,750.2,10457.52
40779,2961,Jason Horton,Licensed Vocational Nurse,70573.0,14012.73,6554.76,33485.73,115071.8
40780,29755,Jesus Brown,Licensed Vocational Nurse,12992.2,0.0,1005.86,3733.03,16725.23
40781,30021,Christine Yoder,Licensed Vocational Nurse,73602.02,14590.06,5894.47,33402.78,107852.8
40782,30255,Pamela Green,Licensed Vocational Nurse,73602.0,15727.98,6860.1,35506.32,120232.02
40783,30641,Gregory Williams,Licensed Vocational Nurse,56140.18,11480.51,4998,26739.85,88719.53
40784,3071,Denise Stevens,Licensed Vocational Nurse,17609.08,0.0,1466.13,5120.31,24057.56
40785,30941,Melissa Griffin,Licensed Vocational Nurse,73602.0,15415.96,7662.05,35996.25,129786.96
40786,31138,Jason Murphy,Licensed Vocational Nurse,67568.71,14544.94,7206.7,34663.91,123755.75
40787,31237,Denise Roberts,Licensed Vocational Nurse,28236.62,2293.34,2834.53,11153.69,47591.85
40788,31743,Peter Clark DDS,Licensed Vocational Nurse,19953.8,4561.56,2338.25,11158.05,40641.05
40789,32049,Jose Kim,Licensed Vocational Nurse,62146.7,12227.73,6012.66,29148.06,108131.37
40790,32610,Eric Taylor,Licensed Vocational Nurse,12331.0,0.0,1031.05,3662.54,16980.22
40791,32867,Kevin Wright,Licensed Vocational Nurse,71368.05,14171.11,6128.91,32826.18,113578.36
40792,32975,Tanner Hart,Licensed Vocational Nurse,73315.84,14410.46,7712,34945.01,132451.91
40793,33598,Julie Johns,Licensed Vocational Nurse,68157.61,13610.41,5972.58,32501.23,107818.74
40794,33649,Mark Orozco,Licensed Vocational Nurse,73573.72,15849.32,7426.24,36188.84,128080.77
40795,33886,Benjamin Dixon,Licensed Vocational Nurse,45894.26,8669.95,3608.32,21256.99,68107.45
40796,33946,William Williams,Licensed Vocational Nurse,65892.56,13322.17,5762.7,30649.98,100869.03
40797,34036,Joann Villa,Licensed Vocational Nurse,66213.6,13323.03,5929.22,32122.66,104318.11
40798,34125,Antonio Burton,Licensed Vocational Nurse,25390.65,0.0,2191.4,7609.88,35915.13
40799,34139,Eric Conner,Licensed Vocational Nurse,16815.0,0.0,1431.22,5019.62,23506.18
